!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_SIZENL|CNE5S_AERODEF| 3.83879231E+00|20180202
CNE5S_SIZENL|CNE5S_BLDPROD| 2.16353310E+00|20180202
CNE5S_SIZENL|CNE5S_CNSTENG|-1.52213483E+00|20180202
CNE5S_SIZENL|CNE5S_ELECEQP| 1.90015261E+00|20180202
CNE5S_SIZENL|CNE5S_INDCONG| 3.15157553E+00|20180202
CNE5S_SIZENL|CNE5S_MACH| 1.02864027E+00|20180202
CNE5S_SIZENL|CNE5S_TRDDIST| 1.82615050E+00|20180202
CNE5S_SIZENL|CNE5S_COMSERV| 6.77366922E-01|20180202
CNE5S_SIZENL|CNE5S_AIRLINE| 1.18955253E+00|20180202
CNE5S_SIZENL|CNE5S_MARINE|-2.49713044E+00|20180202
CNE5S_SIZENL|CNE5S_RDRLTRAN|-2.01989425E-01|20180202
CNE5S_SIZENL|CNE5S_AUTO| 1.47829776E+00|20180202
CNE5S_SIZENL|CNE5S_HOUSEDUR|-5.02245651E-01|20180202
CNE5S_SIZENL|CNE5S_LEISLUX| 1.05075109E+00|20180202
CNE5S_SIZENL|CNE5S_CONSSERV| 1.20240420E+00|20180202
CNE5S_SIZENL|CNE5S_MEDIA| 2.19852848E+00|20180202
CNE5S_SIZENL|CNE5S_RETAIL| 2.04653963E+00|20180202
CNE5S_SIZENL|CNE5S_PERSPRD| 7.63422221E-01|20180202
CNE5S_SIZENL|CNE5S_BEV| 9.03289342E-01|20180202
CNE5S_SIZENL|CNE5S_FOODPROD| 1.87003722E+00|20180202
CNE5S_SIZENL|CNE5S_HEALTH| 1.75013758E+00|20180202
CNE5S_SIZENL|CNE5S_BANKS|-3.07344701E+00|20180202
CNE5S_SIZENL|CNE5S_DVFININS|-1.52942385E+00|20180202
CNE5S_SIZENL|CNE5S_REALEST|-2.20727642E+00|20180202
CNE5S_SIZENL|CNE5S_SOFTWARE| 1.70253927E+00|20180202
CNE5S_SIZENL|CNE5S_HDWRSEMI| 2.34022312E+00|20180202
CNE5S_SIZENL|CNE5S_UTILITIE| 3.47689515E-01|20180202
CNE5S_SIZENL|CNE5S_COUNTRY| 5.07365542E+00|20180202
CNE5S_ENERGY|CNE5S_ENERGY| 1.09035159E+02|20180202
CNE5S_ENERGY|CNE5S_CHEM| 6.91760214E+00|20180202
CNE5S_ENERGY|CNE5S_CONMAT| 1.07816447E+01|20180202
CNE5S_ENERGY|CNE5S_MTLMIN| 5.34003451E+01|20180202
CNE5S_ENERGY|CNE5S_MATERIAL|-3.10398458E+00|20180202
CNE5S_ENERGY|CNE5S_AERODEF| 8.60096059E-01|20180202
CNE5S_ENERGY|CNE5S_BLDPROD|-6.42090726E-01|20180202
CNE5S_ENERGY|CNE5S_CNSTENG|-5.06089346E+00|20180202
CNE5S_ENERGY|CNE5S_ELECEQP|-7.88220233E+00|20180202
CNE5S_ENERGY|CNE5S_INDCONG|-5.31068227E+00|20180202
CNE5S_ENERGY|CNE5S_MACH|-1.89939728E+00|20180202
CNE5S_ENERGY|CNE5S_TRDDIST| 3.31178694E+00|20180202
CNE5S_ENERGY|CNE5S_COMSERV|-8.35971264E+00|20180202
CNE5S_ENERGY|CNE5S_AIRLINE|-5.45914756E+00|20180202
CNE5S_ENERGY|CNE5S_MARINE| 6.19550167E+00|20180202
CNE5S_ENERGY|CNE5S_RDRLTRAN|-4.64581327E+00|20180202
CNE5S_ENERGY|CNE5S_AUTO|-5.27335273E+00|20180202
CNE5S_ENERGY|CNE5S_HOUSEDUR|-9.88049011E+00|20180202
CNE5S_ENERGY|CNE5S_LEISLUX|-4.55944528E+00|20180202
CNE5S_ENERGY|CNE5S_CONSSERV|-3.00043573E+00|20180202
CNE5S_ENERGY|CNE5S_MEDIA|-1.85996945E+01|20180202
CNE5S_ENERGY|CNE5S_RETAIL|-1.17666419E+01|20180202
CNE5S_ENERGY|CNE5S_PERSPRD|-7.66831366E+00|20180202
CNE5S_ENERGY|CNE5S_BEV|-7.08916186E-01|20180202
CNE5S_ENERGY|CNE5S_FOODPROD|-2.15122943E-01|20180202
CNE5S_ENERGY|CNE5S_HEALTH|-1.31978022E+01|20180202
CNE5S_ENERGY|CNE5S_BANKS|-3.11194021E+01|20180202
CNE5S_ENERGY|CNE5S_DVFININS|-2.11868170E+01|20180202
CNE5S_ENERGY|CNE5S_REALEST|-1.25397506E+01|20180202
CNE5S_ENERGY|CNE5S_SOFTWARE|-2.31535409E+01|20180202
CNE5S_ENERGY|CNE5S_HDWRSEMI|-1.52112292E+01|20180202
CNE5S_ENERGY|CNE5S_UTILITIE| 2.60726911E+00|20180202
CNE5S_ENERGY|CNE5S_COUNTRY| 4.69366025E+00|20180202
CNE5S_CHEM|CNE5S_CHEM| 2.77448312E+01|20180202
CNE5S_CHEM|CNE5S_CONMAT| 1.79207497E+01|20180202
CNE5S_CHEM|CNE5S_MTLMIN| 1.79612029E+01|20180202
CNE5S_CHEM|CNE5S_MATERIAL| 1.21169288E+01|20180202
CNE5S_CHEM|CNE5S_AERODEF| 1.08151615E+01|20180202
CNE5S_CHEM|CNE5S_BLDPROD| 1.25868473E+01|20180202
CNE5S_CHEM|CNE5S_CNSTENG| 5.31252788E+00|20180202
CNE5S_CHEM|CNE5S_ELECEQP| 1.20476817E+01|20180202
CNE5S_CHEM|CNE5S_INDCONG| 1.51367218E+01|20180202
CNE5S_CHEM|CNE5S_MACH| 7.66197822E+00|20180202
CNE5S_CHEM|CNE5S_TRDDIST| 8.80648987E+00|20180202
CNE5S_CHEM|CNE5S_COMSERV| 7.37929708E+00|20180202
CNE5S_CHEM|CNE5S_AIRLINE| 1.55816850E+00|20180202
CNE5S_CHEM|CNE5S_MARINE| 7.23584687E+00|20180202
CNE5S_CHEM|CNE5S_RDRLTRAN| 6.32358017E+00|20180202
CNE5S_CHEM|CNE5S_AUTO| 1.00315747E+01|20180202
CNE5S_CHEM|CNE5S_HOUSEDUR| 1.08622970E+01|20180202
CNE5S_CHEM|CNE5S_LEISLUX| 9.93540099E+00|20180202
CNE5S_CHEM|CNE5S_CONSSERV| 9.32010071E+00|20180202
CNE5S_CHEM|CNE5S_MEDIA| 5.69635243E+00|20180202
CNE5S_CHEM|CNE5S_RETAIL| 1.06759299E+01|20180202
CNE5S_CHEM|CNE5S_PERSPRD| 1.17228622E+01|20180202
CNE5S_CHEM|CNE5S_BEV| 1.52019126E+01|20180202
CNE5S_CHEM|CNE5S_FOODPROD| 1.47426432E+01|20180202
CNE5S_CHEM|CNE5S_HEALTH| 1.09136611E+01|20180202
CNE5S_CHEM|CNE5S_BANKS|-3.36476219E+01|20180202
CNE5S_CHEM|CNE5S_DVFININS|-2.54603188E+01|20180202
CNE5S_CHEM|CNE5S_REALEST| 1.60336725E+00|20180202
CNE5S_CHEM|CNE5S_SOFTWARE|-5.49623449E-02|20180202
CNE5S_CHEM|CNE5S_HDWRSEMI| 1.02353147E+01|20180202
CNE5S_CHEM|CNE5S_UTILITIE| 7.93781448E+00|20180202
CNE5S_CHEM|CNE5S_COUNTRY| 1.02036391E+00|20180202
CNE5S_CONMAT|CNE5S_CONMAT| 1.85785571E+02|20180202
CNE5S_CONMAT|CNE5S_MTLMIN| 3.36549933E+01|20180202
CNE5S_CONMAT|CNE5S_MATERIAL| 1.50511750E+01|20180202
CNE5S_CONMAT|CNE5S_AERODEF| 1.68145444E+01|20180202
CNE5S_CONMAT|CNE5S_BLDPROD| 3.31831235E+01|20180202
CNE5S_CONMAT|CNE5S_CNSTENG| 2.82646442E+01|20180202
CNE5S_CONMAT|CNE5S_ELECEQP| 7.30237340E+00|20180202
CNE5S_CONMAT|CNE5S_INDCONG| 3.94993386E+01|20180202
CNE5S_CONMAT|CNE5S_MACH| 1.28312520E+01|20180202
CNE5S_CONMAT|CNE5S_TRDDIST| 1.52557881E+01|20180202
CNE5S_CONMAT|CNE5S_COMSERV| 7.23139983E+00|20180202
CNE5S_CONMAT|CNE5S_AIRLINE|-6.31812074E-01|20180202
CNE5S_CONMAT|CNE5S_MARINE| 1.82628743E+01|20180202
CNE5S_CONMAT|CNE5S_RDRLTRAN| 2.03240294E+01|20180202
CNE5S_CONMAT|CNE5S_AUTO| 1.21591402E+01|20180202
CNE5S_CONMAT|CNE5S_HOUSEDUR| 1.61191987E+01|20180202
CNE5S_CONMAT|CNE5S_LEISLUX| 1.02959468E+01|20180202
CNE5S_CONMAT|CNE5S_CONSSERV| 1.10137167E+01|20180202
CNE5S_CONMAT|CNE5S_MEDIA|-6.35523924E+00|20180202
CNE5S_CONMAT|CNE5S_RETAIL| 1.34593131E+01|20180202
CNE5S_CONMAT|CNE5S_PERSPRD| 4.68420523E+00|20180202
CNE5S_CONMAT|CNE5S_BEV| 1.82528340E+01|20180202
CNE5S_CONMAT|CNE5S_FOODPROD| 1.72277092E+01|20180202
CNE5S_CONMAT|CNE5S_HEALTH| 5.83940543E+00|20180202
CNE5S_CONMAT|CNE5S_BANKS|-5.30313634E+01|20180202
CNE5S_CONMAT|CNE5S_DVFININS|-2.25963945E+01|20180202
CNE5S_CONMAT|CNE5S_REALEST| 2.87421873E+01|20180202
CNE5S_CONMAT|CNE5S_SOFTWARE|-2.36694901E+01|20180202
CNE5S_CONMAT|CNE5S_HDWRSEMI|-6.90157401E+00|20180202
CNE5S_CONMAT|CNE5S_UTILITIE| 8.93031458E+00|20180202
CNE5S_CONMAT|CNE5S_COUNTRY|-2.63349436E+00|20180202
CNE5S_MTLMIN|CNE5S_MTLMIN| 1.46583264E+02|20180202
CNE5S_MTLMIN|CNE5S_MATERIAL| 1.21199911E+01|20180202
CNE5S_MTLMIN|CNE5S_AERODEF| 8.43186188E+00|20180202
CNE5S_MTLMIN|CNE5S_BLDPROD| 8.28601225E+00|20180202
CNE5S_MTLMIN|CNE5S_CNSTENG| 2.36949447E+00|20180202
CNE5S_MTLMIN|CNE5S_ELECEQP| 3.85171402E+00|20180202
CNE5S_MTLMIN|CNE5S_INDCONG| 1.18522130E+01|20180202
CNE5S_MTLMIN|CNE5S_MACH| 3.93286256E+00|20180202
CNE5S_MTLMIN|CNE5S_TRDDIST| 1.19431089E+01|20180202
CNE5S_MTLMIN|CNE5S_COMSERV|-4.50084022E+00|20180202
CNE5S_MTLMIN|CNE5S_AIRLINE|-3.76759999E+00|20180202
CNE5S_MTLMIN|CNE5S_MARINE| 1.71117221E+01|20180202
CNE5S_MTLMIN|CNE5S_RDRLTRAN| 3.03031743E+00|20180202
CNE5S_MTLMIN|CNE5S_AUTO| 3.67091526E+00|20180202
CNE5S_MTLMIN|CNE5S_HOUSEDUR|-3.04696105E+00|20180202
CNE5S_MTLMIN|CNE5S_LEISLUX| 5.22761153E+00|20180202
CNE5S_MTLMIN|CNE5S_CONSSERV| 2.08494176E+00|20180202
CNE5S_MTLMIN|CNE5S_MEDIA|-6.72790884E+00|20180202
CNE5S_MTLMIN|CNE5S_RETAIL|-3.63320399E+00|20180202
CNE5S_MTLMIN|CNE5S_PERSPRD|-7.13611719E+00|20180202
CNE5S_MTLMIN|CNE5S_BEV| 8.38123109E+00|20180202
CNE5S_MTLMIN|CNE5S_FOODPROD| 7.85407752E+00|20180202
CNE5S_MTLMIN|CNE5S_HEALTH|-7.21667045E+00|20180202
CNE5S_MTLMIN|CNE5S_BANKS|-5.06476796E+01|20180202
CNE5S_MTLMIN|CNE5S_DVFININS|-2.31362670E+01|20180202
CNE5S_MTLMIN|CNE5S_REALEST|-3.86927866E+00|20180202
CNE5S_MTLMIN|CNE5S_SOFTWARE|-1.94235885E+01|20180202
CNE5S_MTLMIN|CNE5S_HDWRSEMI|-9.59387516E+00|20180202
CNE5S_MTLMIN|CNE5S_UTILITIE| 3.39794412E+00|20180202
CNE5S_MTLMIN|CNE5S_COUNTRY| 3.59325251E+00|20180202
CNE5S_MATERIAL|CNE5S_MATERIAL| 3.88524400E+01|20180202
CNE5S_MATERIAL|CNE5S_AERODEF| 4.66737789E+00|20180202
CNE5S_MATERIAL|CNE5S_BLDPROD| 1.27610278E+01|20180202
CNE5S_MATERIAL|CNE5S_CNSTENG| 5.00723185E+00|20180202
CNE5S_MATERIAL|CNE5S_ELECEQP| 1.02473089E+01|20180202
CNE5S_MATERIAL|CNE5S_INDCONG| 1.26478885E+01|20180202
CNE5S_MATERIAL|CNE5S_MACH| 6.47999553E+00|20180202
CNE5S_MATERIAL|CNE5S_TRDDIST| 1.03836709E+01|20180202
CNE5S_MATERIAL|CNE5S_COMSERV| 1.03422902E+01|20180202
CNE5S_MATERIAL|CNE5S_AIRLINE| 8.12425614E+00|20180202
CNE5S_MATERIAL|CNE5S_MARINE| 1.08843681E+01|20180202
CNE5S_MATERIAL|CNE5S_RDRLTRAN| 9.50106304E+00|20180202
CNE5S_MATERIAL|CNE5S_AUTO| 1.02446062E+01|20180202
CNE5S_MATERIAL|CNE5S_HOUSEDUR| 1.31920769E+01|20180202
CNE5S_MATERIAL|CNE5S_LEISLUX| 1.21041231E+01|20180202
CNE5S_MATERIAL|CNE5S_CONSSERV| 9.50875319E+00|20180202
CNE5S_MATERIAL|CNE5S_MEDIA| 9.82399985E+00|20180202
CNE5S_MATERIAL|CNE5S_RETAIL| 1.44097328E+01|20180202
CNE5S_MATERIAL|CNE5S_PERSPRD| 1.12118154E+01|20180202
CNE5S_MATERIAL|CNE5S_BEV| 1.38048281E+01|20180202
CNE5S_MATERIAL|CNE5S_FOODPROD| 1.38771159E+01|20180202
CNE5S_MATERIAL|CNE5S_HEALTH| 9.47861120E+00|20180202
CNE5S_MATERIAL|CNE5S_BANKS|-2.72954159E+01|20180202
CNE5S_MATERIAL|CNE5S_DVFININS|-2.48935796E+01|20180202
CNE5S_MATERIAL|CNE5S_REALEST| 6.73729694E+00|20180202
CNE5S_MATERIAL|CNE5S_SOFTWARE| 4.56657340E+00|20180202
CNE5S_MATERIAL|CNE5S_HDWRSEMI| 9.03161806E+00|20180202
CNE5S_MATERIAL|CNE5S_UTILITIE| 7.22427198E+00|20180202
CNE5S_MATERIAL|CNE5S_COUNTRY|-8.69537730E+00|20180202
CNE5S_AERODEF|CNE5S_AERODEF| 2.30779552E+02|20180202
CNE5S_AERODEF|CNE5S_BLDPROD| 8.38894927E+00|20180202
CNE5S_AERODEF|CNE5S_CNSTENG| 2.02700201E-01|20180202
CNE5S_AERODEF|CNE5S_ELECEQP| 1.21756877E+01|20180202
CNE5S_AERODEF|CNE5S_INDCONG| 3.78634260E+01|20180202
CNE5S_AERODEF|CNE5S_MACH| 1.86130353E+01|20180202
CNE5S_AERODEF|CNE5S_TRDDIST| 1.63858933E+01|20180202
CNE5S_AERODEF|CNE5S_COMSERV| 1.11979164E+01|20180202
CNE5S_AERODEF|CNE5S_AIRLINE|-5.05361105E+00|20180202
CNE5S_AERODEF|CNE5S_MARINE| 2.11660720E+00|20180202
CNE5S_AERODEF|CNE5S_RDRLTRAN| 1.19855315E+01|20180202
CNE5S_AERODEF|CNE5S_AUTO| 1.92970099E+01|20180202
CNE5S_AERODEF|CNE5S_HOUSEDUR| 9.31739630E+00|20180202
CNE5S_AERODEF|CNE5S_LEISLUX| 5.13819680E+00|20180202
CNE5S_AERODEF|CNE5S_CONSSERV| 5.73760371E+00|20180202
CNE5S_AERODEF|CNE5S_MEDIA| 4.08915722E+00|20180202
CNE5S_AERODEF|CNE5S_RETAIL| 5.65026892E+00|20180202
CNE5S_AERODEF|CNE5S_PERSPRD| 5.08585997E+00|20180202
CNE5S_AERODEF|CNE5S_BEV| 6.58973521E+00|20180202
CNE5S_AERODEF|CNE5S_FOODPROD| 1.12194072E+01|20180202
CNE5S_AERODEF|CNE5S_HEALTH| 5.53560515E+00|20180202
CNE5S_AERODEF|CNE5S_BANKS|-4.18569374E+01|20180202
CNE5S_AERODEF|CNE5S_DVFININS|-2.40615605E+01|20180202
CNE5S_AERODEF|CNE5S_REALEST|-9.52756410E-03|20180202
CNE5S_AERODEF|CNE5S_SOFTWARE|-1.99333527E+00|20180202
CNE5S_AERODEF|CNE5S_HDWRSEMI| 1.86044717E+01|20180202
CNE5S_AERODEF|CNE5S_UTILITIE| 1.24109569E+01|20180202
CNE5S_AERODEF|CNE5S_COUNTRY| 1.95264648E+01|20180202
CNE5S_BLDPROD|CNE5S_BLDPROD| 6.43406924E+01|20180202
CNE5S_BLDPROD|CNE5S_CNSTENG| 1.41032731E+01|20180202
CNE5S_BLDPROD|CNE5S_ELECEQP| 1.31102532E+01|20180202
CNE5S_BLDPROD|CNE5S_INDCONG| 2.00622139E+01|20180202
CNE5S_BLDPROD|CNE5S_MACH| 8.98637118E+00|20180202
CNE5S_BLDPROD|CNE5S_TRDDIST| 9.27799929E+00|20180202
CNE5S_BLDPROD|CNE5S_COMSERV| 1.27248892E+01|20180202
CNE5S_BLDPROD|CNE5S_AIRLINE| 6.05272376E+00|20180202
CNE5S_BLDPROD|CNE5S_MARINE| 2.77005506E+00|20180202
CNE5S_BLDPROD|CNE5S_RDRLTRAN| 1.28607324E+01|20180202
CNE5S_BLDPROD|CNE5S_AUTO| 9.40902505E+00|20180202
CNE5S_BLDPROD|CNE5S_HOUSEDUR| 1.25700773E+01|20180202
CNE5S_BLDPROD|CNE5S_LEISLUX| 1.09483439E+01|20180202
CNE5S_BLDPROD|CNE5S_CONSSERV| 8.73264120E+00|20180202
CNE5S_BLDPROD|CNE5S_MEDIA| 4.52809373E+00|20180202
CNE5S_BLDPROD|CNE5S_RETAIL| 1.09557408E+01|20180202
CNE5S_BLDPROD|CNE5S_PERSPRD| 6.72092069E+00|20180202
CNE5S_BLDPROD|CNE5S_BEV| 7.94156978E+00|20180202
CNE5S_BLDPROD|CNE5S_FOODPROD| 1.13641770E+01|20180202
CNE5S_BLDPROD|CNE5S_HEALTH| 8.45694278E+00|20180202
CNE5S_BLDPROD|CNE5S_BANKS|-2.99231073E+01|20180202
CNE5S_BLDPROD|CNE5S_DVFININS|-2.31171221E+01|20180202
CNE5S_BLDPROD|CNE5S_REALEST| 1.30823745E+01|20180202
CNE5S_BLDPROD|CNE5S_SOFTWARE|-4.07989857E-01|20180202
CNE5S_BLDPROD|CNE5S_HDWRSEMI| 9.29495137E+00|20180202
CNE5S_BLDPROD|CNE5S_UTILITIE| 9.70358389E+00|20180202
CNE5S_BLDPROD|CNE5S_COUNTRY|-2.66294251E+00|20180202
CNE5S_CNSTENG|CNE5S_CNSTENG| 6.14449609E+01|20180202
CNE5S_CNSTENG|CNE5S_ELECEQP| 6.86532116E+00|20180202
CNE5S_CNSTENG|CNE5S_INDCONG| 1.39698364E+01|20180202
CNE5S_CNSTENG|CNE5S_MACH| 9.59753228E+00|20180202
CNE5S_CNSTENG|CNE5S_TRDDIST| 8.59415944E+00|20180202
CNE5S_CNSTENG|CNE5S_COMSERV| 1.07083603E+01|20180202
CNE5S_CNSTENG|CNE5S_AIRLINE| 1.09500675E+01|20180202
CNE5S_CNSTENG|CNE5S_MARINE| 2.54444058E+01|20180202
CNE5S_CNSTENG|CNE5S_RDRLTRAN| 2.04011636E+01|20180202
CNE5S_CNSTENG|CNE5S_AUTO| 2.39859712E+00|20180202
CNE5S_CNSTENG|CNE5S_HOUSEDUR| 6.91363745E+00|20180202
CNE5S_CNSTENG|CNE5S_LEISLUX| 5.72285540E+00|20180202
CNE5S_CNSTENG|CNE5S_CONSSERV| 8.39128016E+00|20180202
CNE5S_CNSTENG|CNE5S_MEDIA|-1.24106589E+00|20180202
CNE5S_CNSTENG|CNE5S_RETAIL| 7.17656016E+00|20180202
CNE5S_CNSTENG|CNE5S_PERSPRD| 4.76127053E+00|20180202
CNE5S_CNSTENG|CNE5S_BEV| 1.48625008E+00|20180202
CNE5S_CNSTENG|CNE5S_FOODPROD| 5.65896918E+00|20180202
CNE5S_CNSTENG|CNE5S_HEALTH| 7.04387033E-01|20180202
CNE5S_CNSTENG|CNE5S_BANKS|-2.52251104E+01|20180202
CNE5S_CNSTENG|CNE5S_DVFININS|-1.56025882E+01|20180202
CNE5S_CNSTENG|CNE5S_REALEST| 1.05602389E+01|20180202
CNE5S_CNSTENG|CNE5S_SOFTWARE|-6.90828680E+00|20180202
CNE5S_CNSTENG|CNE5S_HDWRSEMI|-8.34416210E-01|20180202
CNE5S_CNSTENG|CNE5S_UTILITIE| 9.48648685E+00|20180202
CNE5S_CNSTENG|CNE5S_COUNTRY|-4.44189608E+00|20180202
CNE5S_ELECEQP|CNE5S_ELECEQP| 2.96829993E+01|20180202
CNE5S_ELECEQP|CNE5S_INDCONG| 1.27136837E+01|20180202
CNE5S_ELECEQP|CNE5S_MACH| 1.09147494E+01|20180202
CNE5S_ELECEQP|CNE5S_TRDDIST| 4.27470938E+00|20180202
CNE5S_ELECEQP|CNE5S_COMSERV| 1.13579648E+01|20180202
CNE5S_ELECEQP|CNE5S_AIRLINE| 6.43869883E+00|20180202
CNE5S_ELECEQP|CNE5S_MARINE| 4.57076501E+00|20180202
CNE5S_ELECEQP|CNE5S_RDRLTRAN| 5.48035305E+00|20180202
CNE5S_ELECEQP|CNE5S_AUTO| 1.25975239E+01|20180202
CNE5S_ELECEQP|CNE5S_HOUSEDUR| 1.16964208E+01|20180202
CNE5S_ELECEQP|CNE5S_LEISLUX| 8.57075157E+00|20180202
CNE5S_ELECEQP|CNE5S_CONSSERV| 7.36835324E+00|20180202
CNE5S_ELECEQP|CNE5S_MEDIA| 1.15154497E+01|20180202
CNE5S_ELECEQP|CNE5S_RETAIL| 6.21240948E+00|20180202
CNE5S_ELECEQP|CNE5S_PERSPRD| 8.35061910E+00|20180202
CNE5S_ELECEQP|CNE5S_BEV| 7.85575850E+00|20180202
CNE5S_ELECEQP|CNE5S_FOODPROD| 7.15828053E+00|20180202
CNE5S_ELECEQP|CNE5S_HEALTH| 9.86481362E+00|20180202
CNE5S_ELECEQP|CNE5S_BANKS|-2.68926868E+01|20180202
CNE5S_ELECEQP|CNE5S_DVFININS|-2.36338181E+01|20180202
CNE5S_ELECEQP|CNE5S_REALEST|-3.23277702E+00|20180202
CNE5S_ELECEQP|CNE5S_SOFTWARE| 1.14628864E+01|20180202
CNE5S_ELECEQP|CNE5S_HDWRSEMI| 2.08222189E+01|20180202
CNE5S_ELECEQP|CNE5S_UTILITIE| 8.76608617E+00|20180202
CNE5S_ELECEQP|CNE5S_COUNTRY| 1.89214096E-01|20180202
CNE5S_INDCONG|CNE5S_INDCONG| 1.66004506E+02|20180202
CNE5S_INDCONG|CNE5S_MACH| 1.04394088E+01|20180202
CNE5S_INDCONG|CNE5S_TRDDIST| 2.38782774E+01|20180202
CNE5S_INDCONG|CNE5S_COMSERV| 8.88178040E+00|20180202
CNE5S_INDCONG|CNE5S_AIRLINE|-2.14051168E+00|20180202
CNE5S_INDCONG|CNE5S_MARINE| 2.75314753E+01|20180202
CNE5S_INDCONG|CNE5S_RDRLTRAN| 1.74854192E+01|20180202
CNE5S_INDCONG|CNE5S_AUTO| 1.51189766E+01|20180202
CNE5S_INDCONG|CNE5S_HOUSEDUR| 1.25448107E+01|20180202
CNE5S_INDCONG|CNE5S_LEISLUX| 1.09818967E+01|20180202
CNE5S_INDCONG|CNE5S_CONSSERV| 9.86524454E+00|20180202
CNE5S_INDCONG|CNE5S_MEDIA| 5.33064855E+00|20180202
CNE5S_INDCONG|CNE5S_RETAIL| 1.84240863E+01|20180202
CNE5S_INDCONG|CNE5S_PERSPRD| 2.97933746E+00|20180202
CNE5S_INDCONG|CNE5S_BEV| 1.92345339E+01|20180202
CNE5S_INDCONG|CNE5S_FOODPROD| 1.73810195E+01|20180202
CNE5S_INDCONG|CNE5S_HEALTH| 1.05919084E+01|20180202
CNE5S_INDCONG|CNE5S_BANKS|-4.08871390E+01|20180202
CNE5S_INDCONG|CNE5S_DVFININS|-2.93990123E+01|20180202
CNE5S_INDCONG|CNE5S_REALEST| 2.90392599E+01|20180202
CNE5S_INDCONG|CNE5S_SOFTWARE|-7.38789317E+00|20180202
CNE5S_INDCONG|CNE5S_HDWRSEMI| 5.51440449E+00|20180202
CNE5S_INDCONG|CNE5S_UTILITIE| 1.09336152E+01|20180202
CNE5S_INDCONG|CNE5S_COUNTRY| 1.22878528E+01|20180202
CNE5S_MACH|CNE5S_MACH| 1.44490439E+01|20180202
CNE5S_MACH|CNE5S_TRDDIST| 4.27802109E+00|20180202
CNE5S_MACH|CNE5S_COMSERV| 9.22915153E+00|20180202
CNE5S_MACH|CNE5S_AIRLINE| 4.76499068E+00|20180202
CNE5S_MACH|CNE5S_MARINE| 9.64111726E+00|20180202
CNE5S_MACH|CNE5S_RDRLTRAN| 7.93721147E+00|20180202
CNE5S_MACH|CNE5S_AUTO| 9.26625901E+00|20180202
CNE5S_MACH|CNE5S_HOUSEDUR| 7.96025782E+00|20180202
CNE5S_MACH|CNE5S_LEISLUX| 6.09443088E+00|20180202
CNE5S_MACH|CNE5S_CONSSERV| 6.92984059E+00|20180202
CNE5S_MACH|CNE5S_MEDIA| 3.54189627E+00|20180202
CNE5S_MACH|CNE5S_RETAIL| 4.58799539E+00|20180202
CNE5S_MACH|CNE5S_PERSPRD| 6.31704778E+00|20180202
CNE5S_MACH|CNE5S_BEV| 6.56458799E+00|20180202
CNE5S_MACH|CNE5S_FOODPROD| 6.32676725E+00|20180202
CNE5S_MACH|CNE5S_HEALTH| 5.91571985E+00|20180202
CNE5S_MACH|CNE5S_BANKS|-2.19811007E+01|20180202
CNE5S_MACH|CNE5S_DVFININS|-1.57107699E+01|20180202
CNE5S_MACH|CNE5S_REALEST|-4.73530657E-01|20180202
CNE5S_MACH|CNE5S_SOFTWARE| 2.48048698E+00|20180202
CNE5S_MACH|CNE5S_HDWRSEMI| 9.04315392E+00|20180202
CNE5S_MACH|CNE5S_UTILITIE| 6.24693611E+00|20180202
CNE5S_MACH|CNE5S_COUNTRY| 3.37403170E+00|20180202
CNE5S_TRDDIST|CNE5S_TRDDIST| 4.54577027E+01|20180202
CNE5S_TRDDIST|CNE5S_COMSERV| 6.39866708E+00|20180202
CNE5S_TRDDIST|CNE5S_AIRLINE| 1.18193314E+01|20180202
CNE5S_TRDDIST|CNE5S_MARINE| 1.95331611E+01|20180202
CNE5S_TRDDIST|CNE5S_RDRLTRAN| 1.61421618E+01|20180202
CNE5S_TRDDIST|CNE5S_AUTO| 8.55650153E+00|20180202
CNE5S_TRDDIST|CNE5S_HOUSEDUR| 5.50092000E+00|20180202
CNE5S_TRDDIST|CNE5S_LEISLUX| 8.26267757E+00|20180202
CNE5S_TRDDIST|CNE5S_CONSSERV| 9.47949933E+00|20180202
CNE5S_TRDDIST|CNE5S_MEDIA| 3.87696826E+00|20180202
CNE5S_TRDDIST|CNE5S_RETAIL| 1.95393012E+01|20180202
CNE5S_TRDDIST|CNE5S_PERSPRD| 1.03007039E+01|20180202
CNE5S_TRDDIST|CNE5S_BEV| 1.27911410E+01|20180202
CNE5S_TRDDIST|CNE5S_FOODPROD| 1.12673965E+01|20180202
CNE5S_TRDDIST|CNE5S_HEALTH| 3.90393456E+00|20180202
CNE5S_TRDDIST|CNE5S_BANKS|-2.78192489E+01|20180202
CNE5S_TRDDIST|CNE5S_DVFININS|-1.87151937E+01|20180202
CNE5S_TRDDIST|CNE5S_REALEST| 1.89038912E+01|20180202
CNE5S_TRDDIST|CNE5S_SOFTWARE|-7.28927662E+00|20180202
CNE5S_TRDDIST|CNE5S_HDWRSEMI|-4.28976432E-02|20180202
CNE5S_TRDDIST|CNE5S_UTILITIE| 8.77379680E+00|20180202
CNE5S_TRDDIST|CNE5S_COUNTRY| 2.50202135E-01|20180202
CNE5S_COMSERV|CNE5S_COMSERV| 6.45684683E+01|20180202
CNE5S_COMSERV|CNE5S_AIRLINE| 1.46855039E+01|20180202
