!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_SIZENL|CNE5S_AERODEF| 4.32913572E+00|20180202
CNE5S_SIZENL|CNE5S_BLDPROD| 2.20591103E+00|20180202
CNE5S_SIZENL|CNE5S_CNSTENG|-1.55452758E+00|20180202
CNE5S_SIZENL|CNE5S_ELECEQP| 1.94752529E+00|20180202
CNE5S_SIZENL|CNE5S_INDCONG| 3.34379266E+00|20180202
CNE5S_SIZENL|CNE5S_MACH| 1.05352256E+00|20180202
CNE5S_SIZENL|CNE5S_TRDDIST| 1.80554483E+00|20180202
CNE5S_SIZENL|CNE5S_COMSERV| 8.17420140E-01|20180202
CNE5S_SIZENL|CNE5S_AIRLINE| 1.22254774E+00|20180202
CNE5S_SIZENL|CNE5S_MARINE|-2.76776819E+00|20180202
CNE5S_SIZENL|CNE5S_RDRLTRAN|-1.61515437E-01|20180202
CNE5S_SIZENL|CNE5S_AUTO| 1.58495310E+00|20180202
CNE5S_SIZENL|CNE5S_HOUSEDUR|-3.65607649E-01|20180202
CNE5S_SIZENL|CNE5S_LEISLUX| 1.11513974E+00|20180202
CNE5S_SIZENL|CNE5S_CONSSERV| 1.29520493E+00|20180202
CNE5S_SIZENL|CNE5S_MEDIA| 2.42663797E+00|20180202
CNE5S_SIZENL|CNE5S_RETAIL| 2.07786569E+00|20180202
CNE5S_SIZENL|CNE5S_PERSPRD| 9.08195068E-01|20180202
CNE5S_SIZENL|CNE5S_BEV| 6.20678699E-01|20180202
CNE5S_SIZENL|CNE5S_FOODPROD| 1.83075939E+00|20180202
CNE5S_SIZENL|CNE5S_HEALTH| 1.83618851E+00|20180202
CNE5S_SIZENL|CNE5S_BANKS|-3.22588886E+00|20180202
CNE5S_SIZENL|CNE5S_DVFININS|-1.52256787E+00|20180202
CNE5S_SIZENL|CNE5S_REALEST|-2.12037103E+00|20180202
CNE5S_SIZENL|CNE5S_SOFTWARE| 1.88892984E+00|20180202
CNE5S_SIZENL|CNE5S_HDWRSEMI| 2.50151016E+00|20180202
CNE5S_SIZENL|CNE5S_UTILITIE| 4.28034825E-01|20180202
CNE5S_SIZENL|CNE5S_COUNTRY| 5.21236914E+00|20180202
CNE5S_ENERGY|CNE5S_ENERGY| 1.11569021E+02|20180202
CNE5S_ENERGY|CNE5S_CHEM| 7.27666063E+00|20180202
CNE5S_ENERGY|CNE5S_CONMAT| 1.22615648E+01|20180202
CNE5S_ENERGY|CNE5S_MTLMIN| 5.77033249E+01|20180202
CNE5S_ENERGY|CNE5S_MATERIAL|-3.28614517E+00|20180202
CNE5S_ENERGY|CNE5S_AERODEF|-1.58064546E-01|20180202
CNE5S_ENERGY|CNE5S_BLDPROD|-8.40646657E-01|20180202
CNE5S_ENERGY|CNE5S_CNSTENG|-5.21159876E+00|20180202
CNE5S_ENERGY|CNE5S_ELECEQP|-8.47200995E+00|20180202
CNE5S_ENERGY|CNE5S_INDCONG|-6.34702048E+00|20180202
CNE5S_ENERGY|CNE5S_MACH|-2.18242883E+00|20180202
CNE5S_ENERGY|CNE5S_TRDDIST| 3.17369227E+00|20180202
CNE5S_ENERGY|CNE5S_COMSERV|-9.67387330E+00|20180202
CNE5S_ENERGY|CNE5S_AIRLINE|-6.64798187E+00|20180202
CNE5S_ENERGY|CNE5S_MARINE| 6.18414895E+00|20180202
CNE5S_ENERGY|CNE5S_RDRLTRAN|-5.07073727E+00|20180202
CNE5S_ENERGY|CNE5S_AUTO|-5.84358337E+00|20180202
CNE5S_ENERGY|CNE5S_HOUSEDUR|-1.09442764E+01|20180202
CNE5S_ENERGY|CNE5S_LEISLUX|-4.97880647E+00|20180202
CNE5S_ENERGY|CNE5S_CONSSERV|-3.74039515E+00|20180202
CNE5S_ENERGY|CNE5S_MEDIA|-2.05669379E+01|20180202
CNE5S_ENERGY|CNE5S_RETAIL|-1.28822360E+01|20180202
CNE5S_ENERGY|CNE5S_PERSPRD|-9.14637852E+00|20180202
CNE5S_ENERGY|CNE5S_BEV| 2.30512034E+00|20180202
CNE5S_ENERGY|CNE5S_FOODPROD| 1.58108554E-01|20180202
CNE5S_ENERGY|CNE5S_HEALTH|-1.40696241E+01|20180202
CNE5S_ENERGY|CNE5S_BANKS|-3.17875121E+01|20180202
CNE5S_ENERGY|CNE5S_DVFININS|-2.18828657E+01|20180202
CNE5S_ENERGY|CNE5S_REALEST|-1.32061880E+01|20180202
CNE5S_ENERGY|CNE5S_SOFTWARE|-2.57669079E+01|20180202
CNE5S_ENERGY|CNE5S_HDWRSEMI|-1.69945595E+01|20180202
CNE5S_ENERGY|CNE5S_UTILITIE| 2.76273856E+00|20180202
CNE5S_ENERGY|CNE5S_COUNTRY| 1.69097671E+00|20180202
CNE5S_CHEM|CNE5S_CHEM| 2.65191200E+01|20180202
CNE5S_CHEM|CNE5S_CONMAT| 1.80649652E+01|20180202
CNE5S_CHEM|CNE5S_MTLMIN| 1.84520546E+01|20180202
CNE5S_CHEM|CNE5S_MATERIAL| 1.23579926E+01|20180202
CNE5S_CHEM|CNE5S_AERODEF| 1.16006937E+01|20180202
CNE5S_CHEM|CNE5S_BLDPROD| 1.29647983E+01|20180202
CNE5S_CHEM|CNE5S_CNSTENG| 5.42144047E+00|20180202
CNE5S_CHEM|CNE5S_ELECEQP| 1.22673788E+01|20180202
CNE5S_CHEM|CNE5S_INDCONG| 1.54457662E+01|20180202
CNE5S_CHEM|CNE5S_MACH| 7.87310051E+00|20180202
CNE5S_CHEM|CNE5S_TRDDIST| 8.95128519E+00|20180202
CNE5S_CHEM|CNE5S_COMSERV| 7.64763400E+00|20180202
CNE5S_CHEM|CNE5S_AIRLINE| 1.66369958E+00|20180202
CNE5S_CHEM|CNE5S_MARINE| 7.47732226E+00|20180202
CNE5S_CHEM|CNE5S_RDRLTRAN| 6.60724062E+00|20180202
CNE5S_CHEM|CNE5S_AUTO| 1.04421868E+01|20180202
CNE5S_CHEM|CNE5S_HOUSEDUR| 1.14618148E+01|20180202
CNE5S_CHEM|CNE5S_LEISLUX| 1.01136721E+01|20180202
CNE5S_CHEM|CNE5S_CONSSERV| 9.39046642E+00|20180202
CNE5S_CHEM|CNE5S_MEDIA| 5.73879657E+00|20180202
CNE5S_CHEM|CNE5S_RETAIL| 1.09023984E+01|20180202
CNE5S_CHEM|CNE5S_PERSPRD| 1.20494169E+01|20180202
CNE5S_CHEM|CNE5S_BEV| 1.54541912E+01|20180202
CNE5S_CHEM|CNE5S_FOODPROD| 1.50319468E+01|20180202
CNE5S_CHEM|CNE5S_HEALTH| 1.11979531E+01|20180202
CNE5S_CHEM|CNE5S_BANKS|-3.44263258E+01|20180202
CNE5S_CHEM|CNE5S_DVFININS|-2.60492402E+01|20180202
CNE5S_CHEM|CNE5S_REALEST| 1.46850362E+00|20180202
CNE5S_CHEM|CNE5S_SOFTWARE| 2.30033865E-01|20180202
CNE5S_CHEM|CNE5S_HDWRSEMI| 1.05620657E+01|20180202
CNE5S_CHEM|CNE5S_UTILITIE| 8.15885996E+00|20180202
CNE5S_CHEM|CNE5S_COUNTRY| 1.04259341E+00|20180202
CNE5S_CONMAT|CNE5S_CONMAT| 1.86381663E+02|20180202
CNE5S_CONMAT|CNE5S_MTLMIN| 3.65137506E+01|20180202
CNE5S_CONMAT|CNE5S_MATERIAL| 1.52963332E+01|20180202
CNE5S_CONMAT|CNE5S_AERODEF| 1.40001640E+01|20180202
CNE5S_CONMAT|CNE5S_BLDPROD| 3.34872052E+01|20180202
CNE5S_CONMAT|CNE5S_CNSTENG| 2.97684710E+01|20180202
CNE5S_CONMAT|CNE5S_ELECEQP| 6.51538125E+00|20180202
CNE5S_CONMAT|CNE5S_INDCONG| 4.02345854E+01|20180202
CNE5S_CONMAT|CNE5S_MACH| 1.26902096E+01|20180202
CNE5S_CONMAT|CNE5S_TRDDIST| 1.67258871E+01|20180202
CNE5S_CONMAT|CNE5S_COMSERV| 6.65444024E+00|20180202
CNE5S_CONMAT|CNE5S_AIRLINE| 3.38266081E-01|20180202
CNE5S_CONMAT|CNE5S_MARINE| 2.19317118E+01|20180202
CNE5S_CONMAT|CNE5S_RDRLTRAN| 2.21711885E+01|20180202
CNE5S_CONMAT|CNE5S_AUTO| 1.18952009E+01|20180202
CNE5S_CONMAT|CNE5S_HOUSEDUR| 1.55273696E+01|20180202
CNE5S_CONMAT|CNE5S_LEISLUX| 1.06021952E+01|20180202
CNE5S_CONMAT|CNE5S_CONSSERV| 1.22242029E+01|20180202
CNE5S_CONMAT|CNE5S_MEDIA|-7.38671612E+00|20180202
CNE5S_CONMAT|CNE5S_RETAIL| 1.43984591E+01|20180202
CNE5S_CONMAT|CNE5S_PERSPRD| 4.68103367E+00|20180202
CNE5S_CONMAT|CNE5S_BEV| 1.99963586E+01|20180202
CNE5S_CONMAT|CNE5S_FOODPROD| 1.76577475E+01|20180202
CNE5S_CONMAT|CNE5S_HEALTH| 4.98528941E+00|20180202
CNE5S_CONMAT|CNE5S_BANKS|-5.59921765E+01|20180202
CNE5S_CONMAT|CNE5S_DVFININS|-2.02669965E+01|20180202
CNE5S_CONMAT|CNE5S_REALEST| 3.22956960E+01|20180202
CNE5S_CONMAT|CNE5S_SOFTWARE|-2.69095009E+01|20180202
CNE5S_CONMAT|CNE5S_HDWRSEMI|-9.45823322E+00|20180202
CNE5S_CONMAT|CNE5S_UTILITIE| 9.34867895E+00|20180202
CNE5S_CONMAT|CNE5S_COUNTRY|-1.25408602E+00|20180202
CNE5S_MTLMIN|CNE5S_MTLMIN| 1.50494984E+02|20180202
CNE5S_MTLMIN|CNE5S_MATERIAL| 1.22758692E+01|20180202
CNE5S_MTLMIN|CNE5S_AERODEF| 7.61701600E+00|20180202
CNE5S_MTLMIN|CNE5S_BLDPROD| 8.12203887E+00|20180202
CNE5S_MTLMIN|CNE5S_CNSTENG| 2.10583480E+00|20180202
CNE5S_MTLMIN|CNE5S_ELECEQP| 3.24937514E+00|20180202
CNE5S_MTLMIN|CNE5S_INDCONG| 1.12139504E+01|20180202
CNE5S_MTLMIN|CNE5S_MACH| 3.67609908E+00|20180202
CNE5S_MTLMIN|CNE5S_TRDDIST| 1.20483304E+01|20180202
CNE5S_MTLMIN|CNE5S_COMSERV|-6.28229848E+00|20180202
CNE5S_MTLMIN|CNE5S_AIRLINE|-4.50983974E+00|20180202
CNE5S_MTLMIN|CNE5S_MARINE| 1.75892725E+01|20180202
CNE5S_MTLMIN|CNE5S_RDRLTRAN| 2.33762682E+00|20180202
CNE5S_MTLMIN|CNE5S_AUTO| 3.21865875E+00|20180202
CNE5S_MTLMIN|CNE5S_HOUSEDUR|-3.85639557E+00|20180202
CNE5S_MTLMIN|CNE5S_LEISLUX| 4.85843319E+00|20180202
CNE5S_MTLMIN|CNE5S_CONSSERV| 1.51200177E+00|20180202
CNE5S_MTLMIN|CNE5S_MEDIA|-8.85553322E+00|20180202
CNE5S_MTLMIN|CNE5S_RETAIL|-4.73140956E+00|20180202
CNE5S_MTLMIN|CNE5S_PERSPRD|-8.67782703E+00|20180202
CNE5S_MTLMIN|CNE5S_BEV| 1.19628869E+01|20180202
CNE5S_MTLMIN|CNE5S_FOODPROD| 8.38964257E+00|20180202
CNE5S_MTLMIN|CNE5S_HEALTH|-8.10300921E+00|20180202
CNE5S_MTLMIN|CNE5S_BANKS|-5.11598116E+01|20180202
CNE5S_MTLMIN|CNE5S_DVFININS|-2.49571888E+01|20180202
CNE5S_MTLMIN|CNE5S_REALEST|-4.23604681E+00|20180202
CNE5S_MTLMIN|CNE5S_SOFTWARE|-2.20752794E+01|20180202
CNE5S_MTLMIN|CNE5S_HDWRSEMI|-1.13879804E+01|20180202
CNE5S_MTLMIN|CNE5S_UTILITIE| 2.98717175E+00|20180202
CNE5S_MTLMIN|CNE5S_COUNTRY| 9.41450180E-01|20180202
CNE5S_MATERIAL|CNE5S_MATERIAL| 3.69349162E+01|20180202
CNE5S_MATERIAL|CNE5S_AERODEF| 5.00097286E+00|20180202
CNE5S_MATERIAL|CNE5S_BLDPROD| 1.31695939E+01|20180202
CNE5S_MATERIAL|CNE5S_CNSTENG| 4.89861208E+00|20180202
CNE5S_MATERIAL|CNE5S_ELECEQP| 1.05946401E+01|20180202
CNE5S_MATERIAL|CNE5S_INDCONG| 1.29769428E+01|20180202
CNE5S_MATERIAL|CNE5S_MACH| 6.66860337E+00|20180202
CNE5S_MATERIAL|CNE5S_TRDDIST| 9.99082190E+00|20180202
CNE5S_MATERIAL|CNE5S_COMSERV| 1.07179452E+01|20180202
CNE5S_MATERIAL|CNE5S_AIRLINE| 8.60742358E+00|20180202
CNE5S_MATERIAL|CNE5S_MARINE| 1.13723342E+01|20180202
CNE5S_MATERIAL|CNE5S_RDRLTRAN| 9.65720364E+00|20180202
CNE5S_MATERIAL|CNE5S_AUTO| 1.06305672E+01|20180202
CNE5S_MATERIAL|CNE5S_HOUSEDUR| 1.36465663E+01|20180202
CNE5S_MATERIAL|CNE5S_LEISLUX| 1.23036659E+01|20180202
CNE5S_MATERIAL|CNE5S_CONSSERV| 9.43689842E+00|20180202
CNE5S_MATERIAL|CNE5S_MEDIA| 1.01432097E+01|20180202
CNE5S_MATERIAL|CNE5S_RETAIL| 1.49376203E+01|20180202
CNE5S_MATERIAL|CNE5S_PERSPRD| 1.16328167E+01|20180202
CNE5S_MATERIAL|CNE5S_BEV| 1.40612410E+01|20180202
CNE5S_MATERIAL|CNE5S_FOODPROD| 1.43714473E+01|20180202
CNE5S_MATERIAL|CNE5S_HEALTH| 9.57910507E+00|20180202
CNE5S_MATERIAL|CNE5S_BANKS|-2.79560024E+01|20180202
CNE5S_MATERIAL|CNE5S_DVFININS|-2.57480502E+01|20180202
CNE5S_MATERIAL|CNE5S_REALEST| 6.77285185E+00|20180202
CNE5S_MATERIAL|CNE5S_SOFTWARE| 4.96853090E+00|20180202
CNE5S_MATERIAL|CNE5S_HDWRSEMI| 9.44141870E+00|20180202
CNE5S_MATERIAL|CNE5S_UTILITIE| 7.84398491E+00|20180202
CNE5S_MATERIAL|CNE5S_COUNTRY|-8.73583796E+00|20180202
CNE5S_AERODEF|CNE5S_AERODEF| 2.40768259E+02|20180202
CNE5S_AERODEF|CNE5S_BLDPROD| 8.68837063E+00|20180202
CNE5S_AERODEF|CNE5S_CNSTENG|-6.78097909E-01|20180202
CNE5S_AERODEF|CNE5S_ELECEQP| 1.40965618E+01|20180202
CNE5S_AERODEF|CNE5S_INDCONG| 3.90313821E+01|20180202
CNE5S_AERODEF|CNE5S_MACH| 1.98961023E+01|20180202
CNE5S_AERODEF|CNE5S_TRDDIST| 1.65332538E+01|20180202
CNE5S_AERODEF|CNE5S_COMSERV| 1.37935503E+01|20180202
CNE5S_AERODEF|CNE5S_AIRLINE|-4.52400827E+00|20180202
CNE5S_AERODEF|CNE5S_MARINE|-7.36642872E-02|20180202
CNE5S_AERODEF|CNE5S_RDRLTRAN| 1.18191845E+01|20180202
CNE5S_AERODEF|CNE5S_AUTO| 2.08904177E+01|20180202
CNE5S_AERODEF|CNE5S_HOUSEDUR| 1.01744875E+01|20180202
CNE5S_AERODEF|CNE5S_LEISLUX| 5.65932774E+00|20180202
CNE5S_AERODEF|CNE5S_CONSSERV| 6.01917156E+00|20180202
CNE5S_AERODEF|CNE5S_MEDIA| 7.26764232E+00|20180202
CNE5S_AERODEF|CNE5S_RETAIL| 5.73960588E+00|20180202
CNE5S_AERODEF|CNE5S_PERSPRD| 6.34623853E+00|20180202
CNE5S_AERODEF|CNE5S_BEV|-8.16197638E-02|20180202
CNE5S_AERODEF|CNE5S_FOODPROD| 1.07849011E+01|20180202
CNE5S_AERODEF|CNE5S_HEALTH| 6.74219000E+00|20180202
CNE5S_AERODEF|CNE5S_BANKS|-4.40386640E+01|20180202
CNE5S_AERODEF|CNE5S_DVFININS|-2.64653872E+01|20180202
CNE5S_AERODEF|CNE5S_REALEST|-2.68997476E+00|20180202
CNE5S_AERODEF|CNE5S_SOFTWARE| 2.57307557E+00|20180202
CNE5S_AERODEF|CNE5S_HDWRSEMI| 2.28313703E+01|20180202
CNE5S_AERODEF|CNE5S_UTILITIE| 1.31593754E+01|20180202
CNE5S_AERODEF|CNE5S_COUNTRY| 2.47570995E+01|20180202
CNE5S_BLDPROD|CNE5S_BLDPROD| 6.28269870E+01|20180202
CNE5S_BLDPROD|CNE5S_CNSTENG| 1.43125724E+01|20180202
CNE5S_BLDPROD|CNE5S_ELECEQP| 1.35382088E+01|20180202
CNE5S_BLDPROD|CNE5S_INDCONG| 2.09112355E+01|20180202
CNE5S_BLDPROD|CNE5S_MACH| 9.24070900E+00|20180202
CNE5S_BLDPROD|CNE5S_TRDDIST| 9.79675009E+00|20180202
CNE5S_BLDPROD|CNE5S_COMSERV| 1.29435175E+01|20180202
CNE5S_BLDPROD|CNE5S_AIRLINE| 6.91874699E+00|20180202
CNE5S_BLDPROD|CNE5S_MARINE| 3.34164367E+00|20180202
CNE5S_BLDPROD|CNE5S_RDRLTRAN| 1.31509994E+01|20180202
CNE5S_BLDPROD|CNE5S_AUTO| 9.84863655E+00|20180202
CNE5S_BLDPROD|CNE5S_HOUSEDUR| 1.27661573E+01|20180202
CNE5S_BLDPROD|CNE5S_LEISLUX| 1.12053041E+01|20180202
CNE5S_BLDPROD|CNE5S_CONSSERV| 8.69413494E+00|20180202
CNE5S_BLDPROD|CNE5S_MEDIA| 4.51393415E+00|20180202
CNE5S_BLDPROD|CNE5S_RETAIL| 1.14441126E+01|20180202
CNE5S_BLDPROD|CNE5S_PERSPRD| 7.43197209E+00|20180202
CNE5S_BLDPROD|CNE5S_BEV| 7.55459474E+00|20180202
CNE5S_BLDPROD|CNE5S_FOODPROD| 1.16438938E+01|20180202
CNE5S_BLDPROD|CNE5S_HEALTH| 8.79145110E+00|20180202
CNE5S_BLDPROD|CNE5S_BANKS|-3.12888391E+01|20180202
CNE5S_BLDPROD|CNE5S_DVFININS|-2.31563710E+01|20180202
CNE5S_BLDPROD|CNE5S_REALEST| 1.34824532E+01|20180202
CNE5S_BLDPROD|CNE5S_SOFTWARE|-5.01234416E-01|20180202
CNE5S_BLDPROD|CNE5S_HDWRSEMI| 9.78853658E+00|20180202
CNE5S_BLDPROD|CNE5S_UTILITIE| 9.92155412E+00|20180202
CNE5S_BLDPROD|CNE5S_COUNTRY|-2.07397792E+00|20180202
CNE5S_CNSTENG|CNE5S_CNSTENG| 6.07516994E+01|20180202
CNE5S_CNSTENG|CNE5S_ELECEQP| 6.82768232E+00|20180202
CNE5S_CNSTENG|CNE5S_INDCONG| 1.46404686E+01|20180202
CNE5S_CNSTENG|CNE5S_MACH| 9.68759007E+00|20180202
CNE5S_CNSTENG|CNE5S_TRDDIST| 8.53965509E+00|20180202
CNE5S_CNSTENG|CNE5S_COMSERV| 1.07078699E+01|20180202
CNE5S_CNSTENG|CNE5S_AIRLINE| 1.05113106E+01|20180202
CNE5S_CNSTENG|CNE5S_MARINE| 2.65070528E+01|20180202
CNE5S_CNSTENG|CNE5S_RDRLTRAN| 2.16771538E+01|20180202
CNE5S_CNSTENG|CNE5S_AUTO| 2.37380592E+00|20180202
CNE5S_CNSTENG|CNE5S_HOUSEDUR| 6.88191380E+00|20180202
CNE5S_CNSTENG|CNE5S_LEISLUX| 5.88611991E+00|20180202
CNE5S_CNSTENG|CNE5S_CONSSERV| 9.18322559E+00|20180202
CNE5S_CNSTENG|CNE5S_MEDIA|-1.51119265E+00|20180202
CNE5S_CNSTENG|CNE5S_RETAIL| 7.51583537E+00|20180202
CNE5S_CNSTENG|CNE5S_PERSPRD| 5.32123742E+00|20180202
CNE5S_CNSTENG|CNE5S_BEV| 2.10494231E+00|20180202
CNE5S_CNSTENG|CNE5S_FOODPROD| 5.65800688E+00|20180202
CNE5S_CNSTENG|CNE5S_HEALTH| 7.85288717E-01|20180202
CNE5S_CNSTENG|CNE5S_BANKS|-2.56106378E+01|20180202
CNE5S_CNSTENG|CNE5S_DVFININS|-1.55406029E+01|20180202
CNE5S_CNSTENG|CNE5S_REALEST| 1.07296251E+01|20180202
CNE5S_CNSTENG|CNE5S_SOFTWARE|-7.60459520E+00|20180202
CNE5S_CNSTENG|CNE5S_HDWRSEMI|-1.30429885E+00|20180202
CNE5S_CNSTENG|CNE5S_UTILITIE| 9.94845576E+00|20180202
CNE5S_CNSTENG|CNE5S_COUNTRY|-4.70932829E+00|20180202
CNE5S_ELECEQP|CNE5S_ELECEQP| 2.85324622E+01|20180202
CNE5S_ELECEQP|CNE5S_INDCONG| 1.31098231E+01|20180202
CNE5S_ELECEQP|CNE5S_MACH| 1.09835523E+01|20180202
CNE5S_ELECEQP|CNE5S_TRDDIST| 4.46539332E+00|20180202
CNE5S_ELECEQP|CNE5S_COMSERV| 1.20843858E+01|20180202
CNE5S_ELECEQP|CNE5S_AIRLINE| 6.56421113E+00|20180202
CNE5S_ELECEQP|CNE5S_MARINE| 4.22594218E+00|20180202
CNE5S_ELECEQP|CNE5S_RDRLTRAN| 5.76982856E+00|20180202
CNE5S_ELECEQP|CNE5S_AUTO| 1.29945910E+01|20180202
CNE5S_ELECEQP|CNE5S_HOUSEDUR| 1.26433437E+01|20180202
CNE5S_ELECEQP|CNE5S_LEISLUX| 8.98418611E+00|20180202
CNE5S_ELECEQP|CNE5S_CONSSERV| 7.56975206E+00|20180202
CNE5S_ELECEQP|CNE5S_MEDIA| 1.22152155E+01|20180202
CNE5S_ELECEQP|CNE5S_RETAIL| 6.73499365E+00|20180202
CNE5S_ELECEQP|CNE5S_PERSPRD| 9.11234467E+00|20180202
CNE5S_ELECEQP|CNE5S_BEV| 6.71825773E+00|20180202
CNE5S_ELECEQP|CNE5S_FOODPROD| 7.65428047E+00|20180202
CNE5S_ELECEQP|CNE5S_HEALTH| 1.05769505E+01|20180202
CNE5S_ELECEQP|CNE5S_BANKS|-2.77260683E+01|20180202
CNE5S_ELECEQP|CNE5S_DVFININS|-2.41799897E+01|20180202
CNE5S_ELECEQP|CNE5S_REALEST|-3.56671465E+00|20180202
CNE5S_ELECEQP|CNE5S_SOFTWARE| 1.28748924E+01|20180202
CNE5S_ELECEQP|CNE5S_HDWRSEMI| 2.16686873E+01|20180202
CNE5S_ELECEQP|CNE5S_UTILITIE| 8.95145472E+00|20180202
CNE5S_ELECEQP|CNE5S_COUNTRY| 6.45876317E-01|20180202
CNE5S_INDCONG|CNE5S_INDCONG| 1.68806434E+02|20180202
CNE5S_INDCONG|CNE5S_MACH| 1.07702813E+01|20180202
CNE5S_INDCONG|CNE5S_TRDDIST| 2.50088130E+01|20180202
CNE5S_INDCONG|CNE5S_COMSERV| 9.50027884E+00|20180202
CNE5S_INDCONG|CNE5S_AIRLINE|-1.62183909E-01|20180202
CNE5S_INDCONG|CNE5S_MARINE| 2.72853092E+01|20180202
CNE5S_INDCONG|CNE5S_RDRLTRAN| 1.83952553E+01|20180202
CNE5S_INDCONG|CNE5S_AUTO| 1.57414804E+01|20180202
CNE5S_INDCONG|CNE5S_HOUSEDUR| 1.25102303E+01|20180202
CNE5S_INDCONG|CNE5S_LEISLUX| 1.14265734E+01|20180202
CNE5S_INDCONG|CNE5S_CONSSERV| 1.05754230E+01|20180202
CNE5S_INDCONG|CNE5S_MEDIA| 5.86900501E+00|20180202
CNE5S_INDCONG|CNE5S_RETAIL| 1.95274294E+01|20180202
CNE5S_INDCONG|CNE5S_PERSPRD| 3.35630459E+00|20180202
CNE5S_INDCONG|CNE5S_BEV| 1.80573955E+01|20180202
CNE5S_INDCONG|CNE5S_FOODPROD| 1.77697536E+01|20180202
CNE5S_INDCONG|CNE5S_HEALTH| 1.08655532E+01|20180202
CNE5S_INDCONG|CNE5S_BANKS|-4.22907456E+01|20180202
CNE5S_INDCONG|CNE5S_DVFININS|-2.91459027E+01|20180202
CNE5S_INDCONG|CNE5S_REALEST| 3.07927296E+01|20180202
CNE5S_INDCONG|CNE5S_SOFTWARE|-7.70874833E+00|20180202
CNE5S_INDCONG|CNE5S_HDWRSEMI| 5.63250339E+00|20180202
CNE5S_INDCONG|CNE5S_UTILITIE| 1.14218560E+01|20180202
CNE5S_INDCONG|CNE5S_COUNTRY| 1.50878479E+01|20180202
CNE5S_MACH|CNE5S_MACH| 1.38394877E+01|20180202
CNE5S_MACH|CNE5S_TRDDIST| 4.45983883E+00|20180202
CNE5S_MACH|CNE5S_COMSERV| 9.58117016E+00|20180202
CNE5S_MACH|CNE5S_AIRLINE| 4.65811288E+00|20180202
CNE5S_MACH|CNE5S_MARINE| 9.61257479E+00|20180202
CNE5S_MACH|CNE5S_RDRLTRAN| 8.17809427E+00|20180202
CNE5S_MACH|CNE5S_AUTO| 9.35501916E+00|20180202
CNE5S_MACH|CNE5S_HOUSEDUR| 8.46306004E+00|20180202
CNE5S_MACH|CNE5S_LEISLUX| 6.25791132E+00|20180202
CNE5S_MACH|CNE5S_CONSSERV| 7.06913538E+00|20180202
CNE5S_MACH|CNE5S_MEDIA| 3.96407890E+00|20180202
CNE5S_MACH|CNE5S_RETAIL| 4.97879716E+00|20180202
CNE5S_MACH|CNE5S_PERSPRD| 6.75043868E+00|20180202
CNE5S_MACH|CNE5S_BEV| 5.95531750E+00|20180202
CNE5S_MACH|CNE5S_FOODPROD| 6.57540805E+00|20180202
CNE5S_MACH|CNE5S_HEALTH| 6.28180318E+00|20180202
CNE5S_MACH|CNE5S_BANKS|-2.26192423E+01|20180202
CNE5S_MACH|CNE5S_DVFININS|-1.60369566E+01|20180202
CNE5S_MACH|CNE5S_REALEST|-5.76615900E-01|20180202
CNE5S_MACH|CNE5S_SOFTWARE| 3.06769460E+00|20180202
CNE5S_MACH|CNE5S_HDWRSEMI| 9.61850751E+00|20180202
CNE5S_MACH|CNE5S_UTILITIE| 6.52027930E+00|20180202
CNE5S_MACH|CNE5S_COUNTRY| 3.68552723E+00|20180202
CNE5S_TRDDIST|CNE5S_TRDDIST| 4.33172251E+01|20180202
CNE5S_TRDDIST|CNE5S_COMSERV| 6.69204870E+00|20180202
CNE5S_TRDDIST|CNE5S_AIRLINE| 1.21961481E+01|20180202
CNE5S_TRDDIST|CNE5S_MARINE| 1.98238173E+01|20180202
CNE5S_TRDDIST|CNE5S_RDRLTRAN| 1.68331552E+01|20180202
CNE5S_TRDDIST|CNE5S_AUTO| 8.67383293E+00|20180202
CNE5S_TRDDIST|CNE5S_HOUSEDUR| 5.56742362E+00|20180202
CNE5S_TRDDIST|CNE5S_LEISLUX| 8.31714375E+00|20180202
CNE5S_TRDDIST|CNE5S_CONSSERV| 9.48076569E+00|20180202
CNE5S_TRDDIST|CNE5S_MEDIA| 4.15886623E+00|20180202
CNE5S_TRDDIST|CNE5S_RETAIL| 1.94896546E+01|20180202
CNE5S_TRDDIST|CNE5S_PERSPRD| 1.03005971E+01|20180202
CNE5S_TRDDIST|CNE5S_BEV| 1.34456642E+01|20180202
CNE5S_TRDDIST|CNE5S_FOODPROD| 1.13803680E+01|20180202
CNE5S_TRDDIST|CNE5S_HEALTH| 4.41025536E+00|20180202
CNE5S_TRDDIST|CNE5S_BANKS|-2.80709745E+01|20180202
CNE5S_TRDDIST|CNE5S_DVFININS|-1.96626662E+01|20180202
CNE5S_TRDDIST|CNE5S_REALEST| 1.90468298E+01|20180202
CNE5S_TRDDIST|CNE5S_SOFTWARE|-7.69109292E+00|20180202
CNE5S_TRDDIST|CNE5S_HDWRSEMI|-3.80058801E-02|20180202
CNE5S_TRDDIST|CNE5S_UTILITIE| 8.85578416E+00|20180202
CNE5S_TRDDIST|CNE5S_COUNTRY| 3.66604940E-01|20180202
CNE5S_COMSERV|CNE5S_COMSERV| 6.44779801E+01|20180202
CNE5S_COMSERV|CNE5S_AIRLINE| 1.48083963E+01|20180202
