!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_SIZENL|CNE5S_AERODEF| 4.21262640E+00|20180202
CNE5S_SIZENL|CNE5S_BLDPROD| 2.37422499E+00|20180202
CNE5S_SIZENL|CNE5S_CNSTENG|-1.67036528E+00|20180202
CNE5S_SIZENL|CNE5S_ELECEQP| 2.08519566E+00|20180202
CNE5S_SIZENL|CNE5S_INDCONG| 3.45848621E+00|20180202
CNE5S_SIZENL|CNE5S_MACH| 1.12881261E+00|20180202
CNE5S_SIZENL|CNE5S_TRDDIST| 2.00398698E+00|20180202
CNE5S_SIZENL|CNE5S_COMSERV| 7.43331117E-01|20180202
CNE5S_SIZENL|CNE5S_AIRLINE| 1.30539503E+00|20180202
CNE5S_SIZENL|CNE5S_MARINE|-2.74030913E+00|20180202
CNE5S_SIZENL|CNE5S_RDRLTRAN|-2.21659813E-01|20180202
CNE5S_SIZENL|CNE5S_AUTO| 1.62225921E+00|20180202
CNE5S_SIZENL|CNE5S_HOUSEDUR|-5.51155967E-01|20180202
CNE5S_SIZENL|CNE5S_LEISLUX| 1.15307665E+00|20180202
CNE5S_SIZENL|CNE5S_CONSSERV| 1.31949823E+00|20180202
CNE5S_SIZENL|CNE5S_MEDIA| 2.41262834E+00|20180202
CNE5S_SIZENL|CNE5S_RETAIL| 2.24583832E+00|20180202
CNE5S_SIZENL|CNE5S_PERSPRD| 8.37766762E-01|20180202
CNE5S_SIZENL|CNE5S_BEV| 9.91254598E-01|20180202
CNE5S_SIZENL|CNE5S_FOODPROD| 2.05214754E+00|20180202
CNE5S_SIZENL|CNE5S_HEALTH| 1.92057168E+00|20180202
CNE5S_SIZENL|CNE5S_BANKS|-3.37274928E+00|20180202
CNE5S_SIZENL|CNE5S_DVFININS|-1.67836412E+00|20180202
CNE5S_SIZENL|CNE5S_REALEST|-2.42222818E+00|20180202
CNE5S_SIZENL|CNE5S_SOFTWARE| 1.86833809E+00|20180202
CNE5S_SIZENL|CNE5S_HDWRSEMI| 2.56812166E+00|20180202
CNE5S_SIZENL|CNE5S_UTILITIE| 3.81548651E-01|20180202
CNE5S_SIZENL|CNE5S_COUNTRY| 5.56774450E+00|20180202
CNE5S_ENERGY|CNE5S_ENERGY| 1.19653358E+02|20180202
CNE5S_ENERGY|CNE5S_CHEM| 7.59126075E+00|20180202
CNE5S_ENERGY|CNE5S_CONMAT| 1.18315964E+01|20180202
CNE5S_ENERGY|CNE5S_MTLMIN| 5.86006446E+01|20180202
CNE5S_ENERGY|CNE5S_MATERIAL|-3.40626070E+00|20180202
CNE5S_ENERGY|CNE5S_AERODEF| 9.43855013E-01|20180202
CNE5S_ENERGY|CNE5S_BLDPROD|-7.04619611E-01|20180202
CNE5S_ENERGY|CNE5S_CNSTENG|-5.55373974E+00|20180202
CNE5S_ENERGY|CNE5S_ELECEQP|-8.64979685E+00|20180202
CNE5S_ENERGY|CNE5S_INDCONG|-5.82785379E+00|20180202
CNE5S_ENERGY|CNE5S_MACH|-2.08436677E+00|20180202
CNE5S_ENERGY|CNE5S_TRDDIST| 3.63429953E+00|20180202
CNE5S_ENERGY|CNE5S_COMSERV|-9.17380866E+00|20180202
CNE5S_ENERGY|CNE5S_AIRLINE|-5.99077712E+00|20180202
CNE5S_ENERGY|CNE5S_MARINE| 6.79883979E+00|20180202
CNE5S_ENERGY|CNE5S_RDRLTRAN|-5.09823769E+00|20180202
CNE5S_ENERGY|CNE5S_AUTO|-5.78688898E+00|20180202
CNE5S_ENERGY|CNE5S_HOUSEDUR|-1.08426844E+01|20180202
CNE5S_ENERGY|CNE5S_LEISLUX|-5.00345890E+00|20180202
CNE5S_ENERGY|CNE5S_CONSSERV|-3.29262793E+00|20180202
CNE5S_ENERGY|CNE5S_MEDIA|-2.04109933E+01|20180202
CNE5S_ENERGY|CNE5S_RETAIL|-1.29125158E+01|20180202
CNE5S_ENERGY|CNE5S_PERSPRD|-8.41507900E+00|20180202
CNE5S_ENERGY|CNE5S_BEV|-7.77952751E-01|20180202
CNE5S_ENERGY|CNE5S_FOODPROD|-2.36072316E-01|20180202
CNE5S_ENERGY|CNE5S_HEALTH|-1.44830471E+01|20180202
CNE5S_ENERGY|CNE5S_BANKS|-3.41499108E+01|20180202
CNE5S_ENERGY|CNE5S_DVFININS|-2.32500582E+01|20180202
CNE5S_ENERGY|CNE5S_REALEST|-1.37609123E+01|20180202
CNE5S_ENERGY|CNE5S_SOFTWARE|-2.54083081E+01|20180202
CNE5S_ENERGY|CNE5S_HDWRSEMI|-1.66925482E+01|20180202
CNE5S_ENERGY|CNE5S_UTILITIE| 2.86117346E+00|20180202
CNE5S_ENERGY|CNE5S_COUNTRY| 5.15074416E+00|20180202
CNE5S_CHEM|CNE5S_CHEM| 3.04467132E+01|20180202
CNE5S_CHEM|CNE5S_CONMAT| 1.96659306E+01|20180202
CNE5S_CHEM|CNE5S_MTLMIN| 1.97103233E+01|20180202
CNE5S_CHEM|CNE5S_MATERIAL| 1.32969148E+01|20180202
CNE5S_CHEM|CNE5S_AERODEF| 1.18683772E+01|20180202
CNE5S_CHEM|CNE5S_BLDPROD| 1.38125955E+01|20180202
CNE5S_CHEM|CNE5S_CNSTENG| 5.82987914E+00|20180202
CNE5S_CHEM|CNE5S_ELECEQP| 1.32209241E+01|20180202
CNE5S_CHEM|CNE5S_INDCONG| 1.66107850E+01|20180202
CNE5S_CHEM|CNE5S_MACH| 8.40812660E+00|20180202
CNE5S_CHEM|CNE5S_TRDDIST| 9.66409452E+00|20180202
CNE5S_CHEM|CNE5S_COMSERV| 8.09791705E+00|20180202
CNE5S_CHEM|CNE5S_AIRLINE| 1.70990802E+00|20180202
CNE5S_CHEM|CNE5S_MARINE| 7.94049720E+00|20180202
CNE5S_CHEM|CNE5S_RDRLTRAN| 6.93939099E+00|20180202
CNE5S_CHEM|CNE5S_AUTO| 1.10084821E+01|20180202
CNE5S_CHEM|CNE5S_HOUSEDUR| 1.19201029E+01|20180202
CNE5S_CHEM|CNE5S_LEISLUX| 1.09029427E+01|20180202
CNE5S_CHEM|CNE5S_CONSSERV| 1.02277225E+01|20180202
CNE5S_CHEM|CNE5S_MEDIA| 6.25108177E+00|20180202
CNE5S_CHEM|CNE5S_RETAIL| 1.17155867E+01|20180202
CNE5S_CHEM|CNE5S_PERSPRD| 1.28644727E+01|20180202
CNE5S_CHEM|CNE5S_BEV| 1.66823243E+01|20180202
CNE5S_CHEM|CNE5S_FOODPROD| 1.61783298E+01|20180202
CNE5S_CHEM|CNE5S_HEALTH| 1.19764690E+01|20180202
CNE5S_CHEM|CNE5S_BANKS|-3.69243369E+01|20180202
CNE5S_CHEM|CNE5S_DVFININS|-2.79397275E+01|20180202
CNE5S_CHEM|CNE5S_REALEST| 1.75950838E+00|20180202
CNE5S_CHEM|CNE5S_SOFTWARE|-6.03147570E-02|20180202
CNE5S_CHEM|CNE5S_HDWRSEMI| 1.12320630E+01|20180202
CNE5S_CHEM|CNE5S_UTILITIE| 8.71082469E+00|20180202
CNE5S_CHEM|CNE5S_COUNTRY| 1.11973027E+00|20180202
CNE5S_CONMAT|CNE5S_CONMAT| 2.03877975E+02|20180202
CNE5S_CONMAT|CNE5S_MTLMIN| 3.69324260E+01|20180202
CNE5S_CONMAT|CNE5S_MATERIAL| 1.65169074E+01|20180202
CNE5S_CONMAT|CNE5S_AERODEF| 1.84519995E+01|20180202
CNE5S_CONMAT|CNE5S_BLDPROD| 3.64146041E+01|20180202
CNE5S_CONMAT|CNE5S_CNSTENG| 3.10171472E+01|20180202
CNE5S_CONMAT|CNE5S_ELECEQP| 8.01350229E+00|20180202
CNE5S_CONMAT|CNE5S_INDCONG| 4.33459128E+01|20180202
CNE5S_CONMAT|CNE5S_MACH| 1.40808011E+01|20180202
CNE5S_CONMAT|CNE5S_TRDDIST| 1.67414464E+01|20180202
CNE5S_CONMAT|CNE5S_COMSERV| 7.93561708E+00|20180202
CNE5S_CONMAT|CNE5S_AIRLINE|-6.93339991E-01|20180202
CNE5S_CONMAT|CNE5S_MARINE| 2.00413725E+01|20180202
CNE5S_CONMAT|CNE5S_RDRLTRAN| 2.23032495E+01|20180202
CNE5S_CONMAT|CNE5S_AUTO| 1.33432369E+01|20180202
CNE5S_CONMAT|CNE5S_HOUSEDUR| 1.76889388E+01|20180202
CNE5S_CONMAT|CNE5S_LEISLUX| 1.12985996E+01|20180202
CNE5S_CONMAT|CNE5S_CONSSERV| 1.20862682E+01|20180202
CNE5S_CONMAT|CNE5S_MEDIA|-6.97413312E+00|20180202
CNE5S_CONMAT|CNE5S_RETAIL| 1.47700248E+01|20180202
CNE5S_CONMAT|CNE5S_PERSPRD| 5.14036838E+00|20180202
CNE5S_CONMAT|CNE5S_BEV| 2.00303544E+01|20180202
CNE5S_CONMAT|CNE5S_FOODPROD| 1.89053996E+01|20180202
CNE5S_CONMAT|CNE5S_HEALTH| 6.40806574E+00|20180202
CNE5S_CONMAT|CNE5S_BANKS|-5.81957302E+01|20180202
CNE5S_CONMAT|CNE5S_DVFININS|-2.47969050E+01|20180202
CNE5S_CONMAT|CNE5S_REALEST| 3.15411950E+01|20180202
CNE5S_CONMAT|CNE5S_SOFTWARE|-2.59745021E+01|20180202
CNE5S_CONMAT|CNE5S_HDWRSEMI|-7.57367175E+00|20180202
CNE5S_CONMAT|CNE5S_UTILITIE| 9.79997768E+00|20180202
CNE5S_CONMAT|CNE5S_COUNTRY|-2.88995261E+00|20180202
CNE5S_MTLMIN|CNE5S_MTLMIN| 1.60858020E+02|20180202
CNE5S_MTLMIN|CNE5S_MATERIAL| 1.33002753E+01|20180202
CNE5S_MTLMIN|CNE5S_AERODEF| 9.25298404E+00|20180202
CNE5S_MTLMIN|CNE5S_BLDPROD| 9.09293109E+00|20180202
CNE5S_MTLMIN|CNE5S_CNSTENG| 2.60024355E+00|20180202
CNE5S_MTLMIN|CNE5S_ELECEQP| 4.22680647E+00|20180202
CNE5S_MTLMIN|CNE5S_INDCONG| 1.30064201E+01|20180202
CNE5S_MTLMIN|CNE5S_MACH| 4.31585751E+00|20180202
CNE5S_MTLMIN|CNE5S_TRDDIST| 1.31061677E+01|20180202
CNE5S_MTLMIN|CNE5S_COMSERV|-4.93914669E+00|20180202
CNE5S_MTLMIN|CNE5S_AIRLINE|-4.13450114E+00|20180202
CNE5S_MTLMIN|CNE5S_MARINE| 1.87781173E+01|20180202
CNE5S_MTLMIN|CNE5S_RDRLTRAN| 3.32541960E+00|20180202
CNE5S_MTLMIN|CNE5S_AUTO| 4.02840093E+00|20180202
CNE5S_MTLMIN|CNE5S_HOUSEDUR|-3.34368403E+00|20180202
CNE5S_MTLMIN|CNE5S_LEISLUX| 5.73669335E+00|20180202
CNE5S_MTLMIN|CNE5S_CONSSERV| 2.28798018E+00|20180202
CNE5S_MTLMIN|CNE5S_MEDIA|-7.38309450E+00|20180202
CNE5S_MTLMIN|CNE5S_RETAIL|-3.98701722E+00|20180202
CNE5S_MTLMIN|CNE5S_PERSPRD|-7.83105551E+00|20180202
CNE5S_MTLMIN|CNE5S_BEV| 9.19742265E+00|20180202
CNE5S_MTLMIN|CNE5S_FOODPROD| 8.61893315E+00|20180202
CNE5S_MTLMIN|CNE5S_HEALTH|-7.91945331E+00|20180202
CNE5S_MTLMIN|CNE5S_BANKS|-5.55799155E+01|20180202
CNE5S_MTLMIN|CNE5S_DVFININS|-2.53893520E+01|20180202
CNE5S_MTLMIN|CNE5S_REALEST|-4.24608161E+00|20180202
CNE5S_MTLMIN|CNE5S_SOFTWARE|-2.13151208E+01|20180202
CNE5S_MTLMIN|CNE5S_HDWRSEMI|-1.05281580E+01|20180202
CNE5S_MTLMIN|CNE5S_UTILITIE| 3.72884698E+00|20180202
CNE5S_MTLMIN|CNE5S_COUNTRY| 3.94317514E+00|20180202
CNE5S_MATERIAL|CNE5S_MATERIAL| 4.26360170E+01|20180202
CNE5S_MATERIAL|CNE5S_AERODEF| 5.12190234E+00|20180202
CNE5S_MATERIAL|CNE5S_BLDPROD| 1.40037383E+01|20180202
CNE5S_MATERIAL|CNE5S_CNSTENG| 5.49485239E+00|20180202
CNE5S_MATERIAL|CNE5S_ELECEQP| 1.12452252E+01|20180202
CNE5S_MATERIAL|CNE5S_INDCONG| 1.38795810E+01|20180202
CNE5S_MATERIAL|CNE5S_MACH| 7.11103858E+00|20180202
CNE5S_MATERIAL|CNE5S_TRDDIST| 1.13948666E+01|20180202
CNE5S_MATERIAL|CNE5S_COMSERV| 1.13494560E+01|20180202
CNE5S_MATERIAL|CNE5S_AIRLINE| 8.91542265E+00|20180202
CNE5S_MATERIAL|CNE5S_MARINE| 1.19443233E+01|20180202
CNE5S_MATERIAL|CNE5S_RDRLTRAN| 1.04263075E+01|20180202
CNE5S_MATERIAL|CNE5S_AUTO| 1.12422593E+01|20180202
CNE5S_MATERIAL|CNE5S_HOUSEDUR| 1.44767643E+01|20180202
CNE5S_MATERIAL|CNE5S_LEISLUX| 1.32828620E+01|20180202
CNE5S_MATERIAL|CNE5S_CONSSERV| 1.04347465E+01|20180202
CNE5S_MATERIAL|CNE5S_MEDIA| 1.07806929E+01|20180202
CNE5S_MATERIAL|CNE5S_RETAIL| 1.58129995E+01|20180202
CNE5S_MATERIAL|CNE5S_PERSPRD| 1.23036584E+01|20180202
CNE5S_MATERIAL|CNE5S_BEV| 1.51491872E+01|20180202
CNE5S_MATERIAL|CNE5S_FOODPROD| 1.52285146E+01|20180202
CNE5S_MATERIAL|CNE5S_HEALTH| 1.04016692E+01|20180202
CNE5S_MATERIAL|CNE5S_BANKS|-2.99535324E+01|20180202
CNE5S_MATERIAL|CNE5S_DVFININS|-2.73177974E+01|20180202
CNE5S_MATERIAL|CNE5S_REALEST| 7.39339685E+00|20180202
CNE5S_MATERIAL|CNE5S_SOFTWARE| 5.01128118E+00|20180202
CNE5S_MATERIAL|CNE5S_HDWRSEMI| 9.91114642E+00|20180202
CNE5S_MATERIAL|CNE5S_UTILITIE| 7.92779510E+00|20180202
CNE5S_MATERIAL|CNE5S_COUNTRY|-9.54216145E+00|20180202
CNE5S_AERODEF|CNE5S_AERODEF| 2.53253616E+02|20180202
CNE5S_AERODEF|CNE5S_BLDPROD| 9.20589245E+00|20180202
CNE5S_AERODEF|CNE5S_CNSTENG| 2.22439807E-01|20180202
CNE5S_AERODEF|CNE5S_ELECEQP| 1.33613958E+01|20180202
CNE5S_AERODEF|CNE5S_INDCONG| 4.15506897E+01|20180202
CNE5S_AERODEF|CNE5S_MACH| 2.04256333E+01|20180202
CNE5S_AERODEF|CNE5S_TRDDIST| 1.79816049E+01|20180202
CNE5S_AERODEF|CNE5S_COMSERV| 1.22884059E+01|20180202
CNE5S_AERODEF|CNE5S_AIRLINE|-5.54574815E+00|20180202
CNE5S_AERODEF|CNE5S_MARINE| 2.32272929E+00|20180202
CNE5S_AERODEF|CNE5S_RDRLTRAN| 1.31527216E+01|20180202
CNE5S_AERODEF|CNE5S_AUTO| 2.11762156E+01|20180202
CNE5S_AERODEF|CNE5S_HOUSEDUR| 1.02247547E+01|20180202
CNE5S_AERODEF|CNE5S_LEISLUX| 5.63857113E+00|20180202
CNE5S_AERODEF|CNE5S_CONSSERV| 6.29635024E+00|20180202
CNE5S_AERODEF|CNE5S_MEDIA| 4.48737266E+00|20180202
CNE5S_AERODEF|CNE5S_RETAIL| 6.20051050E+00|20180202
CNE5S_AERODEF|CNE5S_PERSPRD| 5.58113757E+00|20180202
CNE5S_AERODEF|CNE5S_BEV| 7.23146507E+00|20180202
CNE5S_AERODEF|CNE5S_FOODPROD| 1.23119896E+01|20180202
CNE5S_AERODEF|CNE5S_HEALTH| 6.07468039E+00|20180202
CNE5S_AERODEF|CNE5S_BANKS|-4.59331022E+01|20180202
CNE5S_AERODEF|CNE5S_DVFININS|-2.64047535E+01|20180202
CNE5S_AERODEF|CNE5S_REALEST|-1.04553893E-02|20180202
CNE5S_AERODEF|CNE5S_SOFTWARE|-2.18745274E+00|20180202
CNE5S_AERODEF|CNE5S_HDWRSEMI| 2.04162357E+01|20180202
CNE5S_AERODEF|CNE5S_UTILITIE| 1.36195763E+01|20180202
CNE5S_AERODEF|CNE5S_COUNTRY| 2.14280156E+01|20180202
CNE5S_BLDPROD|CNE5S_BLDPROD| 7.06063984E+01|20180202
CNE5S_BLDPROD|CNE5S_CNSTENG| 1.54766958E+01|20180202
CNE5S_BLDPROD|CNE5S_ELECEQP| 1.43869723E+01|20180202
CNE5S_BLDPROD|CNE5S_INDCONG| 2.20159375E+01|20180202
CNE5S_BLDPROD|CNE5S_MACH| 9.86149326E+00|20180202
CNE5S_BLDPROD|CNE5S_TRDDIST| 1.01815211E+01|20180202
CNE5S_BLDPROD|CNE5S_COMSERV| 1.39640804E+01|20180202
CNE5S_BLDPROD|CNE5S_AIRLINE| 6.64215770E+00|20180202
CNE5S_BLDPROD|CNE5S_MARINE| 3.03981203E+00|20180202
CNE5S_BLDPROD|CNE5S_RDRLTRAN| 1.41131524E+01|20180202
CNE5S_BLDPROD|CNE5S_AUTO| 1.03253065E+01|20180202
CNE5S_BLDPROD|CNE5S_HOUSEDUR| 1.37941924E+01|20180202
CNE5S_BLDPROD|CNE5S_LEISLUX| 1.20145293E+01|20180202
CNE5S_BLDPROD|CNE5S_CONSSERV| 9.58305423E+00|20180202
CNE5S_BLDPROD|CNE5S_MEDIA| 4.96905423E+00|20180202
CNE5S_BLDPROD|CNE5S_RETAIL| 1.20226465E+01|20180202
CNE5S_BLDPROD|CNE5S_PERSPRD| 7.37542583E+00|20180202
CNE5S_BLDPROD|CNE5S_BEV| 8.71494570E+00|20180202
CNE5S_BLDPROD|CNE5S_FOODPROD| 1.24708575E+01|20180202
CNE5S_BLDPROD|CNE5S_HEALTH| 9.28050740E+00|20180202
CNE5S_BLDPROD|CNE5S_BANKS|-3.28371169E+01|20180202
CNE5S_BLDPROD|CNE5S_DVFININS|-2.53683427E+01|20180202
CNE5S_BLDPROD|CNE5S_REALEST| 1.43563787E+01|20180202
CNE5S_BLDPROD|CNE5S_SOFTWARE|-4.47721237E-01|20180202
CNE5S_BLDPROD|CNE5S_HDWRSEMI| 1.02001240E+01|20180202
CNE5S_BLDPROD|CNE5S_UTILITIE| 1.06485505E+01|20180202
CNE5S_BLDPROD|CNE5S_COUNTRY|-2.92226852E+00|20180202
CNE5S_CNSTENG|CNE5S_CNSTENG| 6.74286712E+01|20180202
CNE5S_CNSTENG|CNE5S_ELECEQP| 7.53388848E+00|20180202
CNE5S_CNSTENG|CNE5S_INDCONG| 1.53302645E+01|20180202
CNE5S_CNSTENG|CNE5S_MACH| 1.05321712E+01|20180202
CNE5S_CNSTENG|CNE5S_TRDDIST| 9.43108666E+00|20180202
CNE5S_CNSTENG|CNE5S_COMSERV| 1.17511753E+01|20180202
CNE5S_CNSTENG|CNE5S_AIRLINE| 1.20164207E+01|20180202
CNE5S_CNSTENG|CNE5S_MARINE| 2.79222649E+01|20180202
CNE5S_CNSTENG|CNE5S_RDRLTRAN| 2.23878954E+01|20180202
CNE5S_CNSTENG|CNE5S_AUTO| 2.63218031E+00|20180202
CNE5S_CNSTENG|CNE5S_HOUSEDUR| 7.58690997E+00|20180202
CNE5S_CNSTENG|CNE5S_LEISLUX| 6.28016568E+00|20180202
CNE5S_CNSTENG|CNE5S_CONSSERV| 9.20845033E+00|20180202
CNE5S_CNSTENG|CNE5S_MEDIA|-1.36192493E+00|20180202
CNE5S_CNSTENG|CNE5S_RETAIL| 7.87543695E+00|20180202
CNE5S_CNSTENG|CNE5S_PERSPRD| 5.22493855E+00|20180202
CNE5S_CNSTENG|CNE5S_BEV| 1.63098595E+00|20180202
CNE5S_CNSTENG|CNE5S_FOODPROD| 6.21005802E+00|20180202
CNE5S_CNSTENG|CNE5S_HEALTH| 7.72982535E-01|20180202
CNE5S_CNSTENG|CNE5S_BANKS|-2.76816138E+01|20180202
CNE5S_CNSTENG|CNE5S_DVFININS|-1.71220190E+01|20180202
CNE5S_CNSTENG|CNE5S_REALEST| 1.15886293E+01|20180202
CNE5S_CNSTENG|CNE5S_SOFTWARE|-7.58103825E+00|20180202
CNE5S_CNSTENG|CNE5S_HDWRSEMI|-9.15674377E-01|20180202
CNE5S_CNSTENG|CNE5S_UTILITIE| 1.04103118E+01|20180202
CNE5S_CNSTENG|CNE5S_COUNTRY|-4.87446237E+00|20180202
CNE5S_ELECEQP|CNE5S_ELECEQP| 3.25736264E+01|20180202
CNE5S_ELECEQP|CNE5S_INDCONG| 1.39517836E+01|20180202
CNE5S_ELECEQP|CNE5S_MACH| 1.19776632E+01|20180202
CNE5S_ELECEQP|CNE5S_TRDDIST| 4.69099449E+00|20180202
CNE5S_ELECEQP|CNE5S_COMSERV| 1.24640404E+01|20180202
CNE5S_ELECEQP|CNE5S_AIRLINE| 7.06572028E+00|20180202
CNE5S_ELECEQP|CNE5S_MARINE| 5.01588098E+00|20180202
CNE5S_ELECEQP|CNE5S_RDRLTRAN| 6.01404767E+00|20180202
CNE5S_ELECEQP|CNE5S_AUTO| 1.38243117E+01|20180202
CNE5S_ELECEQP|CNE5S_HOUSEDUR| 1.28354563E+01|20180202
CNE5S_ELECEQP|CNE5S_LEISLUX| 9.40539925E+00|20180202
CNE5S_ELECEQP|CNE5S_CONSSERV| 8.08590746E+00|20180202
CNE5S_ELECEQP|CNE5S_MEDIA| 1.26368617E+01|20180202
CNE5S_ELECEQP|CNE5S_RETAIL| 6.81739414E+00|20180202
CNE5S_ELECEQP|CNE5S_PERSPRD| 9.16382956E+00|20180202
CNE5S_ELECEQP|CNE5S_BEV| 8.62077784E+00|20180202
CNE5S_ELECEQP|CNE5S_FOODPROD| 7.85537718E+00|20180202
CNE5S_ELECEQP|CNE5S_HEALTH| 1.08254813E+01|20180202
CNE5S_ELECEQP|CNE5S_BANKS|-2.95115841E+01|20180202
CNE5S_ELECEQP|CNE5S_DVFININS|-2.59353562E+01|20180202
CNE5S_ELECEQP|CNE5S_REALEST|-3.54759537E+00|20180202
CNE5S_ELECEQP|CNE5S_SOFTWARE| 1.25791796E+01|20180202
CNE5S_ELECEQP|CNE5S_HDWRSEMI| 2.28499543E+01|20180202
CNE5S_ELECEQP|CNE5S_UTILITIE| 9.61975618E+00|20180202
CNE5S_ELECEQP|CNE5S_COUNTRY| 2.07640381E-01|20180202
CNE5S_INDCONG|CNE5S_INDCONG| 1.82170565E+02|20180202
CNE5S_INDCONG|CNE5S_MACH| 1.14560325E+01|20180202
CNE5S_INDCONG|CNE5S_TRDDIST| 2.62036218E+01|20180202
CNE5S_INDCONG|CNE5S_COMSERV| 9.74671709E+00|20180202
CNE5S_INDCONG|CNE5S_AIRLINE|-2.34896167E+00|20180202
CNE5S_INDCONG|CNE5S_MARINE| 3.02125800E+01|20180202
CNE5S_INDCONG|CNE5S_RDRLTRAN| 1.91882062E+01|20180202
CNE5S_INDCONG|CNE5S_AUTO| 1.65913117E+01|20180202
CNE5S_INDCONG|CNE5S_HOUSEDUR| 1.37664652E+01|20180202
CNE5S_INDCONG|CNE5S_LEISLUX| 1.20513496E+01|20180202
CNE5S_INDCONG|CNE5S_CONSSERV| 1.08259542E+01|20180202
CNE5S_INDCONG|CNE5S_MEDIA| 5.84976445E+00|20180202
CNE5S_INDCONG|CNE5S_RETAIL| 2.02182838E+01|20180202
CNE5S_INDCONG|CNE5S_PERSPRD| 3.26947504E+00|20180202
CNE5S_INDCONG|CNE5S_BEV| 2.11076554E+01|20180202
CNE5S_INDCONG|CNE5S_FOODPROD| 1.90736397E+01|20180202
CNE5S_INDCONG|CNE5S_HEALTH| 1.16233829E+01|20180202
CNE5S_INDCONG|CNE5S_BANKS|-4.48688616E+01|20180202
CNE5S_INDCONG|CNE5S_DVFININS|-3.22619838E+01|20180202
CNE5S_INDCONG|CNE5S_REALEST| 3.18671975E+01|20180202
CNE5S_INDCONG|CNE5S_SOFTWARE|-8.10735026E+00|20180202
CNE5S_INDCONG|CNE5S_HDWRSEMI| 6.05141515E+00|20180202
CNE5S_INDCONG|CNE5S_UTILITIE| 1.19983662E+01|20180202
CNE5S_INDCONG|CNE5S_COUNTRY| 1.34844839E+01|20180202
CNE5S_MACH|CNE5S_MACH| 1.58561389E+01|20180202
CNE5S_MACH|CNE5S_TRDDIST| 4.69462871E+00|20180202
CNE5S_MACH|CNE5S_COMSERV| 1.01279164E+01|20180202
CNE5S_MACH|CNE5S_AIRLINE| 5.22902099E+00|20180202
CNE5S_MACH|CNE5S_MARINE| 1.05800006E+01|20180202
CNE5S_MACH|CNE5S_RDRLTRAN| 8.71016296E+00|20180202
CNE5S_MACH|CNE5S_AUTO| 1.01686375E+01|20180202
CNE5S_MACH|CNE5S_HOUSEDUR| 8.73545364E+00|20180202
CNE5S_MACH|CNE5S_LEISLUX| 6.68792640E+00|20180202
CNE5S_MACH|CNE5S_CONSSERV| 7.60469103E+00|20180202
CNE5S_MACH|CNE5S_MEDIA| 3.88681765E+00|20180202
CNE5S_MACH|CNE5S_RETAIL| 5.03478932E+00|20180202
CNE5S_MACH|CNE5S_PERSPRD| 6.93222246E+00|20180202
CNE5S_MACH|CNE5S_BEV| 7.20386893E+00|20180202
CNE5S_MACH|CNE5S_FOODPROD| 6.94288844E+00|20180202
CNE5S_MACH|CNE5S_HEALTH| 6.49181191E+00|20180202
CNE5S_MACH|CNE5S_BANKS|-2.41216918E+01|20180202
CNE5S_MACH|CNE5S_DVFININS|-1.72407358E+01|20180202
CNE5S_MACH|CNE5S_REALEST|-5.19644614E-01|20180202
CNE5S_MACH|CNE5S_SOFTWARE| 2.72204488E+00|20180202
CNE5S_MACH|CNE5S_HDWRSEMI| 9.92380568E+00|20180202
CNE5S_MACH|CNE5S_UTILITIE| 6.85528308E+00|20180202
CNE5S_MACH|CNE5S_COUNTRY| 3.70260589E+00|20180202
CNE5S_TRDDIST|CNE5S_TRDDIST| 4.98845218E+01|20180202
CNE5S_TRDDIST|CNE5S_COMSERV| 7.02179010E+00|20180202
CNE5S_TRDDIST|CNE5S_AIRLINE| 1.29703364E+01|20180202
CNE5S_TRDDIST|CNE5S_MARINE| 2.14353639E+01|20180202
CNE5S_TRDDIST|CNE5S_RDRLTRAN| 1.77141380E+01|20180202
CNE5S_TRDDIST|CNE5S_AUTO| 9.38976150E+00|20180202
CNE5S_TRDDIST|CNE5S_HOUSEDUR| 6.03661750E+00|20180202
CNE5S_TRDDIST|CNE5S_LEISLUX| 9.06732401E+00|20180202
CNE5S_TRDDIST|CNE5S_CONSSERV| 1.04026438E+01|20180202
CNE5S_TRDDIST|CNE5S_MEDIA| 4.25452005E+00|20180202
CNE5S_TRDDIST|CNE5S_RETAIL| 2.14421020E+01|20180202
CNE5S_TRDDIST|CNE5S_PERSPRD| 1.13038200E+01|20180202
CNE5S_TRDDIST|CNE5S_BEV| 1.40367839E+01|20180202
CNE5S_TRDDIST|CNE5S_FOODPROD| 1.23646523E+01|20180202
CNE5S_TRDDIST|CNE5S_HEALTH| 4.28411241E+00|20180202
CNE5S_TRDDIST|CNE5S_BANKS|-3.05283779E+01|20180202
CNE5S_TRDDIST|CNE5S_DVFININS|-2.05377402E+01|20180202
CNE5S_TRDDIST|CNE5S_REALEST| 2.07448137E+01|20180202
CNE5S_TRDDIST|CNE5S_SOFTWARE|-7.99913011E+00|20180202
CNE5S_TRDDIST|CNE5S_HDWRSEMI|-4.70751554E-02|20180202
CNE5S_TRDDIST|CNE5S_UTILITIE| 9.62821769E+00|20180202
CNE5S_TRDDIST|CNE5S_COUNTRY| 2.74567633E-01|20180202
CNE5S_COMSERV|CNE5S_COMSERV| 7.08563559E+01|20180202
CNE5S_COMSERV|CNE5S_AIRLINE| 1.61156261E+01|20180202
